customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
16128,AW00027127,Misty Black,51,50 and above,New,2013-05-29,140,1,1120,1,1,1120,1120
16129,AW00027128,Heather Cai,45,40-49,New,2013-02-22,143,1,1155,2,2,1155,1155
16130,AW00027129,Mindy Tang,39,30-39,New,2013-05-04,140,1,1134,3,3,1134,1134
16131,AW00027130,Eric Parker,51,50 and above,New,2013-10-26,135,1,540,1,1,540,540
16132,AW00027131,Edgar Madan,45,40-49,New,2013-10-21,135,1,604,2,2,604,604
16133,AW00027132,Eduardo Gonzalez,67,50 and above,New,2013-08-24,137,1,571,4,4,571,571
16134,AW00027133,Phillip Arun,67,50 and above,New,2013-09-15,136,1,777,2,2,777,777
16135,AW00027134,Glenn Chen,68,50 and above,New,2013-08-31,137,1,777,2,2,777,777
16136,AW00027135,David Martin,66,50 and above,New,2013-07-08,138,1,43,3,3,43,43
16137,AW00027136,Isabella Coleman,51,50 and above,New,2013-09-25,136,1,1224,2,2,1224,1224
16138,AW00027137,Cindy Lopez,52,50 and above,New,2013-08-16,137,1,618,4,4,618,618
16139,AW00027138,Veronica Sara,46,40-49,New,2013-09-21,136,1,777,2,2,777,777
16140,AW00027139,Jon Liu,41,40-49,New,2013-10-26,135,1,1283,4,4,1283,1283
16141,AW00027140,Roger Holt,51,50 and above,New,2013-08-17,137,1,575,5,5,575,575
16142,AW00027141,Tonya Anand,51,50 and above,New,2013-08-12,137,1,575,2,2,575,575
16143,AW00027142,Lindsay Andersen,47,40-49,New,2013-09-24,136,1,791,4,4,791,791
16144,AW00027143,Alvin Deng,51,50 and above,New,2013-03-16,142,1,1169,4,4,1169,1169
16145,AW00027144,Franklin Shen,43,40-49,New,2013-09-09,136,1,40,2,2,40,40
16146,AW00027145,Pamela Chapman,43,40-49,New,2013-08-10,137,1,35,1,1,35,35
16147,AW00027146,Danny Hernandez,54,50 and above,New,2013-06-05,139,1,75,3,3,75,75
16148,AW00027147,Melvin Nara,54,50 and above,New,2013-11-05,134,1,124,2,2,124,124
16149,AW00027148,Edwin Zhu,54,50 and above,New,2013-06-30,139,1,79,2,2,79,79
16150,AW00027149,Jeffery She,56,50 and above,New,2013-10-06,135,1,42,3,3,42,42
16151,AW00027150,Lacey Anand,56,50 and above,New,2013-05-14,140,1,201,4,4,201,201
16152,AW00027151,Carrie Moreno,41,40-49,New,2013-10-08,135,1,6,2,2,6,6
16153,AW00027152,Dawn Wang,46,40-49,New,2013-03-31,142,1,39,2,2,39,39
16154,AW00027153,Gina Ruiz,45,40-49,New,2013-03-26,142,1,43,3,3,43,43
16155,AW00027154,Holly Arun,45,40-49,New,2013-10-20,135,1,1229,3,3,1229,1229
16156,AW00027155,Eric Hall,40,40-49,New,2013-03-15,142,1,69,3,3,69,69
16157,AW00027156,Makayla Morgan,39,30-39,New,2013-05-23,140,1,6,2,2,6,6
16158,AW00027157,Raul Xu,40,40-49,New,2013-06-11,139,1,60,3,3,60,60
16159,AW00027158,Lucas Jones,40,40-49,New,2013-09-27,136,1,6,2,2,6,6
16160,AW00027159,Veronica Rodriguez,40,40-49,New,2013-08-30,137,1,791,4,4,791,791
16161,AW00027160,Brandi Vazquez,42,40-49,New,2013-10-08,135,1,31,3,3,31,31
16162,AW00027161,Reginald Gill,41,40-49,New,2013-11-28,134,1,1237,4,4,1237,1237
16163,AW00027162,Phillip Madan,45,40-49,New,2013-11-11,134,1,540,1,1,540,540
16164,AW00027163,Wayne Luo,42,40-49,New,2013-05-03,140,1,7,2,2,7,7
16165,AW00027164,Micheal Carlson,48,40-49,New,2013-05-12,140,1,4,1,1,4,4
16166,AW00027165,Bruce Patel,48,40-49,New,2013-08-12,137,1,4,1,1,4,4
16167,AW00027166,Trisha Ye,46,40-49,New,2013-10-17,135,1,827,3,3,827,827
16168,AW00027167,Tanya Vazquez,47,40-49,New,2013-05-13,140,1,1203,4,4,1203,1203
16169,AW00027168,Donald Madan,42,40-49,New,2013-10-18,135,1,68,2,2,68,68
16170,AW00027169,Louis Xu,48,40-49,New,2013-12-03,133,1,1215,1,1,1215,1215
16171,AW00027170,Douglas Sara,47,40-49,New,2013-10-11,135,1,756,3,3,756,756
16172,AW00027171,Kristi Gill,47,40-49,New,2013-08-11,137,1,589,4,4,589,589
16173,AW00027172,Jessie Navarro,48,40-49,New,2013-10-26,135,1,23,2,2,23,23
16174,AW00027173,Suzanne Ye,48,40-49,New,2013-03-07,142,1,60,3,3,60,60
16175,AW00027174,Fernando Bennett,48,40-49,New,2013-09-10,136,1,7,2,2,7,7
16176,AW00027175,Marshall Raji,48,40-49,New,2013-11-16,134,1,565,3,3,565,565
16177,AW00027176,Erik Martin,49,40-49,New,2013-02-18,143,1,21,1,1,21,21
16178,AW00027177,Henry Arun,49,40-49,New,2013-12-03,133,1,28,2,2,28,28
16179,AW00027178,Terrance Mehta,48,40-49,New,2013-12-20,133,1,25,2,2,25,25
16180,AW00027179,Jamie Rubio,43,40-49,New,2013-08-22,137,1,549,2,2,549,549
16181,AW00027180,Joe Diaz,43,40-49,New,2013-11-29,134,1,1269,2,2,1269,1269
16182,AW00027181,Rafael Deng,50,50 and above,New,2013-06-27,139,1,1155,2,2,1155,1155
16183,AW00027182,Jarrod Srini,49,40-49,New,2013-06-24,139,1,1174,2,2,1174,1174
16184,AW00027183,Geoffrey Garcia,43,40-49,New,2013-06-03,139,1,1147,3,3,1147,1147
16185,AW00027184,Donald Subram,48,40-49,New,2013-02-01,143,1,90,3,3,90,90
16186,AW00027185,Haley Nelson,48,40-49,New,2013-11-08,134,1,589,4,4,589,589
16187,AW00027186,Lindsay Shan,49,40-49,New,2013-11-09,134,1,600,4,4,600,600
16188,AW00027187,Lucas Diaz,49,40-49,New,2013-12-16,133,1,7,2,2,7,7
16189,AW00027188,Claudia She,44,40-49,New,2013-10-07,135,1,5,1,1,5,5
16190,AW00027189,Elizabeth Diaz,44,40-49,New,2013-09-10,136,1,58,3,3,58,58
16191,AW00027190,Shelby Reed,46,40-49,New,2014-01-04,132,1,36,3,3,36,36
16192,AW00027191,David Brown,45,40-49,New,2014-01-19,132,1,29,2,2,29,29
16193,AW00027192,Angelica Gonzales,45,40-49,New,2013-02-13,143,1,34,2,2,34,34
16194,AW00027193,Daniel Miller,46,40-49,New,2012-09-29,148,1,2049,1,1,2049,2049
16195,AW00027194,Chase Cooper,89,50 and above,New,2013-05-02,140,1,78,4,4,78,78
16196,AW00027195,Robert Perez,83,50 and above,Regular,2013-10-13,135,2,4455,2,2,2227,371
16197,AW00027196,Lauren Robinson,48,40-49,New,2013-03-20,142,1,69,2,2,69,69
16198,AW00027197,Isaiah Bell,48,40-49,New,2013-05-26,140,1,36,3,3,36,36
16199,AW00027198,Jocelyn Flores,54,50 and above,New,2013-07-17,138,1,148,5,5,148,148
16200,AW00027199,Jesse Wright,54,50 and above,Regular,2013-10-21,135,2,4468,3,3,2234,343
16201,AW00027200,Anna Thompson,53,50 and above,New,2013-11-16,134,1,36,3,3,36,36
16202,AW00027201,Jose Taylor,53,50 and above,Regular,2013-10-25,135,2,4492,4,4,2246,374
16203,AW00027202,James Hall,54,50 and above,New,2013-03-09,142,1,97,4,4,97,97
16204,AW00027203,Jennifer Sanchez,60,50 and above,New,2013-10-17,135,1,19,3,3,19,19
16205,AW00027204,Devin Hall,66,50 and above,New,2013-07-27,138,1,5,1,1,5,5
16206,AW00027205,Erin Murphy,65,50 and above,New,2012-10-23,147,1,2049,1,1,2049,2049
16207,AW00027206,Marcus Mitchell,65,50 and above,New,2012-10-13,147,1,2071,1,1,2071,2071
16208,AW00027207,Taylor Morris,59,50 and above,New,2013-03-06,142,1,5,1,1,5,5
16209,AW00027208,David Chen,59,50 and above,New,2013-12-25,133,1,40,2,2,40,40
16210,AW00027209,Erick Rodriguez,59,50 and above,New,2013-07-30,138,1,14,2,2,14,14
16211,AW00027210,Hunter Flores,59,50 and above,New,2013-04-14,141,1,7,2,2,7,7
16212,AW00027211,Isaiah Roberts,64,50 and above,New,2012-10-08,147,1,2071,1,1,2071,2071
16213,AW00027212,Sophia Roberts,64,50 and above,New,2012-10-12,147,1,2071,1,1,2071,2071
16214,AW00027213,Julia Lewis,64,50 and above,New,2013-10-12,135,1,7,2,2,7,7
16215,AW00027214,Bianca Zimmerman,64,50 and above,New,2013-05-01,140,1,188,3,3,188,188
16216,AW00027215,Samantha Hughes,64,50 and above,New,2013-10-21,135,1,64,3,3,64,64
16217,AW00027216,Ana Diaz,63,50 and above,New,2014-01-23,132,1,38,3,3,38,38
16218,AW00027217,Julia Walker,63,50 and above,New,2013-05-29,140,1,29,2,2,29,29
16219,AW00027218,Bailey Allen,62,50 and above,New,2013-04-13,141,1,6,2,2,6,6
16220,AW00027219,Benjamin Yang,62,50 and above,New,2013-05-27,140,1,68,2,2,68,68
16221,AW00027220,Jackson Long,63,50 and above,New,2013-09-12,136,1,39,2,2,39,39
16222,AW00027221,Matthew Jones,62,50 and above,New,2013-04-29,141,1,4,1,1,4,4
16223,AW00027222,Virginia Sai,62,50 and above,New,2013-02-15,143,1,12,2,2,12,12
16224,AW00027223,Jeremy Wright,63,50 and above,New,2013-03-26,142,1,6,2,2,6,6
16225,AW00027224,Jessica Griffin,62,50 and above,New,2013-04-02,141,1,6,2,2,6,6
16226,AW00027225,Isaac Murphy,63,50 and above,New,2013-09-09,136,1,28,2,2,28,28
16227,AW00027226,Christian Wang,61,50 and above,New,2012-10-05,147,1,2049,1,1,2049,2049
16228,AW00027227,Emily Bryant,62,50 and above,New,2012-10-22,147,1,2071,1,1,2071,2071
16229,AW00027228,Amanda Young,56,50 and above,New,2012-10-09,147,1,2071,1,1,2071,2071
16230,AW00027229,Zachary Zhang,61,50 and above,New,2013-02-22,143,1,93,4,4,93,93
16231,AW00027230,Hunter Wilson,56,50 and above,New,2013-07-18,138,1,14,2,2,14,14
16232,AW00027231,Tyrone Ramos,61,50 and above,New,2012-10-04,147,1,2049,1,1,2049,2049
16233,AW00027232,Ram Thirunavukkarasu,49,40-49,New,2012-10-10,147,1,2049,1,1,2049,2049
16234,AW00027233,Seth Ward,60,50 and above,New,2013-05-03,140,1,58,3,3,58,58
16235,AW00027234,Gabriel Jenkins,61,50 and above,New,2012-10-11,147,1,2071,1,1,2071,2071
16236,AW00027235,Robert Li,61,50 and above,New,2012-10-21,147,1,2049,1,1,2049,2049
16237,AW00027236,Nicole Alexander,61,50 and above,New,2013-11-09,134,1,34,2,2,34,34
16238,AW00027237,Jasmine Ramirez,55,50 and above,New,2013-04-29,141,1,29,1,1,29,29
16239,AW00027238,Jesse Hernandez,60,50 and above,New,2013-11-14,134,1,69,3,3,69,69
16240,AW00027239,Noah Simmons,55,50 and above,New,2012-10-16,147,1,2071,1,1,2071,2071
16241,AW00027240,Dalton Cooper,42,40-49,New,2012-10-08,147,1,2049,1,1,2049,2049
16242,AW00027241,Oscar Butler,42,40-49,New,2013-06-01,139,1,29,1,1,29,29
16243,AW00027242,Hunter Diaz,47,40-49,New,2012-06-24,151,1,783,1,1,783,783
16244,AW00027243,Mariah Bailey,46,40-49,New,2013-04-17,141,1,55,2,2,55,55
16245,AW00027244,Arianna Kelly,46,40-49,New,2013-12-26,133,1,36,3,3,36,36
16246,AW00027245,Lauren Jones,41,40-49,New,2013-10-31,135,1,34,2,2,34,34
16247,AW00027246,Aaron Hall,46,40-49,New,2013-05-14,140,1,29,1,1,29,29
16248,AW00027247,Blake Hughes,46,40-49,New,2013-05-18,140,1,69,3,3,69,69
16249,AW00027248,Kayla Taylor,47,40-49,New,2013-08-11,137,1,36,3,3,36,36
16250,AW00027249,Emma Cox,48,40-49,New,2013-02-23,143,1,29,1,1,29,29
16251,AW00027250,Virginia Vance,48,40-49,Regular,2013-10-02,135,2,4588,6,6,2294,382
16252,AW00027251,Jessica Flores,49,40-49,New,2012-10-02,147,1,2049,1,1,2049,2049
16253,AW00027252,Andrea Stewart,48,40-49,New,2012-06-27,151,1,783,1,1,783,783
16254,AW00027253,Connor Jai,48,40-49,New,2012-06-27,151,1,783,1,1,783,783
16255,AW00027254,Theodore Jimenez,47,40-49,New,2012-10-20,147,1,2049,1,1,2049,2049
16256,AW00027255,Xavier Rivera,48,40-49,New,2012-10-10,147,1,2049,1,1,2049,2049
16257,AW00027256,Caleb Lopez,47,40-49,New,2012-10-21,147,1,2071,1,1,2071,2071
16258,AW00027257,Rebekah Sara,42,40-49,New,2012-10-27,147,1,2071,1,1,2071,2071
16259,AW00027258,Christian Flores,47,40-49,New,2012-11-02,146,1,2071,1,1,2071,2071
16260,AW00027259,Angela Diaz,44,40-49,New,2012-06-18,151,1,783,1,1,783,783
16261,AW00027260,Candice Ma,50,50 and above,New,2012-11-01,146,1,2049,1,1,2049,2049
16262,AW00027261,Omar Chande,49,40-49,New,2012-11-18,146,1,2049,1,1,2049,2049
16263,AW00027262,Courtney Hill,49,40-49,New,2012-11-22,146,1,2049,1,1,2049,2049
16264,AW00027263,Aaron Kumar,49,40-49,New,2012-10-31,147,1,2049,1,1,2049,2049
16265,AW00027264,Jacob Clark,50,50 and above,New,2012-11-16,146,1,2071,1,1,2071,2071
16266,AW00027265,Isabella Thomas,50,50 and above,New,2012-06-03,151,1,783,1,1,783,783
16267,AW00027266,Riley Gonzales,45,40-49,New,2012-11-02,146,1,2071,1,1,2071,2071
16268,AW00027267,Emily Davis,45,40-49,New,2012-08-14,149,1,783,1,1,783,783
16269,AW00027268,Latasha Serrano,51,50 and above,New,2012-11-04,146,1,2049,1,1,2049,2049
16270,AW00027269,Victoria Lee,45,40-49,New,2012-11-10,146,1,2049,1,1,2049,2049
16271,AW00027270,Connor Collins,49,40-49,New,2012-09-20,148,1,783,1,1,783,783
16272,AW00027271,Anna Reed,43,40-49,New,2012-11-23,146,1,2071,1,1,2071,2071
16273,AW00027272,Elijah Chen,43,40-49,New,2012-11-08,146,1,2049,1,1,2049,2049
16274,AW00027273,Marcus Miller,49,40-49,New,2013-10-20,135,2,4490,3,3,2245,408
16275,AW00027274,Marcus Morris,49,40-49,New,2013-10-15,135,2,4468,3,3,2234,406
16276,AW00027275,Aidan Powell,51,50 and above,New,2012-11-27,146,1,2049,1,1,2049,2049
16277,AW00027276,Faith Alexander,51,50 and above,New,2012-11-22,146,1,2049,1,1,2049,2049
16278,AW00027277,Jeremy Wood,45,40-49,New,2012-11-25,146,1,2071,1,1,2071,2071
16279,AW00027278,Brian Cook,46,40-49,New,2013-11-12,134,1,29,1,1,29,29
16280,AW00027279,Katelyn Brooks,51,50 and above,New,2013-10-01,135,2,4490,3,3,2245,408
16281,AW00027280,Naomi Gutierrez,52,50 and above,New,2013-09-30,136,2,4447,4,4,2223,444
16282,AW00027281,Jenny Nath,51,50 and above,New,2013-10-16,135,2,4540,4,4,2270,412
16283,AW00027282,Barry Perez,47,40-49,New,2013-10-08,135,1,70,1,1,70,70
16284,AW00027283,Jamie Hernandez,52,50 and above,New,2013-02-09,143,1,120,2,2,120,120
16285,AW00027284,Danielle Bailey,53,50 and above,New,2013-05-24,140,1,123,4,4,123,123
16286,AW00027285,Zachary Jones,49,40-49,New,2012-09-17,148,1,783,1,1,783,783
16287,AW00027286,Shawn Pal,49,40-49,New,2012-11-20,146,1,2071,1,1,2071,2071
16288,AW00027287,Samuel Perez,44,40-49,New,2013-10-24,135,2,4484,3,3,2242,407
16289,AW00027288,Destiny Richardson,49,40-49,New,2013-10-26,135,2,4442,3,3,2221,403
16290,AW00027289,Anna Long,53,50 and above,New,2012-10-29,147,1,2071,1,1,2071,2071
16291,AW00027290,Marcus Evans,48,40-49,New,2013-07-26,138,1,29,1,1,29,29
16292,AW00027291,Bobby Mehta,53,50 and above,Regular,2013-10-25,135,2,4455,2,2,2227,371
16293,AW00027292,Julia Evans,53,50 and above,New,2012-10-31,147,1,2049,1,1,2049,2049
16294,AW00027293,Kaitlyn Jackson,54,50 and above,New,2013-02-19,143,1,89,3,3,89,89
16295,AW00027294,Ana Bradley,53,50 and above,New,2013-10-04,135,2,4540,4,4,2270,412
16296,AW00027295,Wyatt Taylor,54,50 and above,New,2013-10-07,135,2,4442,3,3,2221,403
16297,AW00027296,Rodrigo Ready,54,50 and above,New,2013-10-04,135,2,4518,4,4,2259,410
16298,AW00027297,Ashley Coleman,50,50 and above,New,2012-09-23,148,1,783,1,1,783,783
16299,AW00027298,Jennifer Coleman,45,40-49,New,2012-09-22,148,1,783,1,1,783,783
16300,AW00027299,Micheal Gutierrez,43,40-49,New,2013-04-29,141,2,1323,2,2,661,220
16301,AW00027300,Robert Baker,67,50 and above,New,2013-03-18,142,1,7,2,2,7,7
16302,AW00027301,Clarence Zhou,66,50 and above,New,2013-10-24,135,1,69,3,3,69,69
16303,AW00027302,Charles Smith,63,50 and above,New,2013-12-13,133,1,36,3,3,36,36
16304,AW00027303,Arturo Yang,62,50 and above,New,2013-07-22,138,1,29,1,1,29,29
16305,AW00027304,Alexandra Robinson,57,50 and above,New,2013-09-30,136,1,43,3,3,43,43
16306,AW00027305,Terry Nara,62,50 and above,New,2013-12-15,133,1,1715,3,3,1715,1715
16307,AW00027306,Tony Black,63,50 and above,New,2013-08-16,137,1,29,1,1,29,29
16308,AW00027307,Andre Prasad,63,50 and above,New,2013-07-18,138,1,69,3,3,69,69
16309,AW00027308,Marie Rana,64,50 and above,New,2013-04-07,141,1,6,2,2,6,6
16310,AW00027309,Tony Deng,64,50 and above,New,2013-03-01,142,1,2457,3,3,2457,2457
16311,AW00027310,Isabella Hill,65,50 and above,New,2013-10-18,135,1,69,3,3,69,69
16312,AW00027311,Jenna Adams,60,50 and above,New,2013-07-18,138,1,34,2,2,34,34
16313,AW00027312,Sandra Sun,75,50 and above,New,2013-10-09,135,1,34,2,2,34,34
16314,AW00027313,Diane Moreno,74,50 and above,New,2013-05-05,140,1,34,2,2,34,34
16315,AW00027314,Jarrod Arthur,69,50 and above,New,2013-07-17,138,1,69,3,3,69,69
16316,AW00027315,James Mitchell,75,50 and above,New,2014-01-06,132,1,69,3,3,69,69
16317,AW00027316,Jarrod Malhotra,73,50 and above,New,2013-03-03,142,1,2443,1,1,2443,2443
16318,AW00027317,Raymond Lopez,73,50 and above,New,2013-10-23,135,1,6,2,2,6,6
16319,AW00027318,James Bryant,60,50 and above,New,2014-01-04,132,1,43,3,3,43,43
16320,AW00027319,Ian Bryant,49,40-49,New,2013-12-25,133,1,1775,3,3,1775,1775
16321,AW00027320,Jose Green,66,50 and above,New,2013-11-17,134,1,34,2,2,34,34
16322,AW00027321,Dylan Zhang,67,50 and above,New,2013-02-23,143,1,29,1,1,29,29
16323,AW00027322,Derrick Bradley,55,50 and above,New,2013-04-02,141,1,36,3,3,36,36
16324,AW00027323,Michele Shan,67,50 and above,New,2013-02-03,143,1,84,3,3,84,84
16325,AW00027324,Candice Xu,67,50 and above,New,2013-12-09,133,1,2365,3,3,2365,2365
16326,AW00027325,Todd Liang,68,50 and above,New,2013-03-13,142,1,201,4,4,201,201
16327,AW00027326,Ashlee Goel,68,50 and above,New,2013-07-17,138,1,84,3,3,84,84
16328,AW00027327,Melody Nicholls,64,50 and above,New,2013-05-25,140,1,34,2,2,34,34
16329,AW00027328,Edgar Srini,71,50 and above,New,2014-01-21,132,1,69,3,3,69,69
16330,AW00027329,Gloria Vazquez,70,50 and above,New,2013-06-15,139,1,40,2,2,40,40
16331,AW00027330,Brendan Nara,65,50 and above,New,2013-12-27,133,1,43,3,3,43,43
16332,AW00027331,Julia Richardson,70,50 and above,New,2013-02-02,143,1,4,1,1,4,4
16333,AW00027332,Tony Raji,72,50 and above,New,2013-09-11,136,1,7,2,2,7,7
16334,AW00027333,Kathryn Luo,71,50 and above,New,2013-10-26,135,1,29,1,1,29,29
16335,AW00027334,Corey Yuan,73,50 and above,New,2013-09-01,136,1,5,1,1,5,5
16336,AW00027335,Ricardo Raji,72,50 and above,New,2013-12-18,133,1,40,2,2,40,40
16337,AW00027336,George Suri,72,50 and above,New,2013-04-12,141,1,36,3,3,36,36
16338,AW00027337,Julia Hall,72,50 and above,New,2013-08-28,137,1,12,2,2,12,12
16339,AW00027338,Virginia Lopez,44,40-49,New,2013-03-31,142,2,1340,4,4,670,223
16340,AW00027339,Ann Sai,44,40-49,New,2013-04-03,141,2,1337,4,4,668,222
16341,AW00027340,Francis Carlson,44,40-49,New,2013-04-29,141,2,1350,5,5,675,270
16342,AW00027341,Kari Sanz,43,40-49,New,2013-05-15,140,2,1323,2,2,661,220
16343,AW00027342,Henry Rana,43,40-49,New,2013-05-16,140,2,1348,4,4,674,224
16344,AW00027343,Dale Nath,39,30-39,New,2013-07-06,138,1,133,3,3,133,133
16345,AW00027344,Hector Sanz,45,40-49,New,2013-05-21,140,1,70,1,1,70,70
16346,AW00027345,Darrell Shan,39,30-39,New,2013-10-27,135,1,70,1,1,70,70
16347,AW00027346,Leslie Dominguez,44,40-49,New,2013-05-04,140,2,1391,5,5,695,231
16348,AW00027347,Jeffery Lin,40,40-49,New,2013-06-14,139,1,79,2,2,79,79
16349,AW00027348,Clayton Zhou,46,40-49,New,2013-06-18,139,2,1382,4,4,691,197
16350,AW00027349,Sheila Diaz,40,40-49,New,2014-01-10,132,1,124,2,2,124,124
16351,AW00027350,Arthur Subram,45,40-49,New,2013-04-01,141,1,70,1,1,70,70
16352,AW00027351,Jenny Liang,40,40-49,New,2013-06-05,139,1,124,2,2,124,124
16353,AW00027352,Douglas Subram,46,40-49,New,2013-05-30,140,2,1358,3,3,679,226
16354,AW00027353,Gilbert Andersen,46,40-49,New,2013-06-09,139,2,1372,5,5,686,196
16355,AW00027354,Deanna Patel,40,40-49,New,2013-06-23,139,2,1323,2,2,661,189
16356,AW00027355,Nelson Suarez,47,40-49,New,2013-06-09,139,2,1383,5,5,691,197
16357,AW00027356,Mayra Lopez,47,40-49,New,2013-06-06,139,2,1337,4,4,668,191
16358,AW00027357,Victor Gutierrez,42,40-49,New,2013-09-16,136,1,70,1,1,70,70
16359,AW00027358,Devon Shen,42,40-49,New,2013-04-27,141,1,79,2,2,79,79
16360,AW00027359,Morgan Davis,42,40-49,New,2013-06-29,139,2,1344,3,3,672,192
16361,AW00027360,Kurt Kumar,49,40-49,New,2013-04-14,141,1,70,1,1,70,70
16362,AW00027361,Valerie Yang,48,40-49,New,2013-09-19,136,1,70,1,1,70,70
16363,AW00027362,Alex Cooper,48,40-49,New,2013-06-04,139,2,1407,5,5,703,201
16364,AW00027363,Tara Jai,42,40-49,New,2013-07-09,138,1,133,3,3,133,133
16365,AW00027364,Cedric Li,43,40-49,New,2013-03-01,142,1,79,2,2,79,79
16366,AW00027365,Jimmy Jimenez,49,40-49,New,2013-06-19,139,2,1372,5,5,686,196
16367,AW00027366,Bob Alan,43,40-49,New,2013-06-09,139,2,1323,2,2,661,189
16368,AW00027367,Sydney Adams,44,40-49,New,2013-08-08,137,1,70,1,1,70,70
16369,AW00027368,Brandy Gonzalez,49,40-49,New,2013-03-06,142,1,133,3,3,133,133
16370,AW00027369,Pamela Raman,49,40-49,New,2013-05-20,140,1,79,2,2,79,79
16371,AW00027370,Stephanie Bell,49,40-49,New,2013-06-07,139,2,1323,2,2,661,189
16372,AW00027371,Carolyn Srini,48,40-49,New,2013-06-10,139,2,1350,5,5,675,192
16373,AW00027372,Andre Sai,72,50 and above,New,2013-12-30,133,1,39,2,2,39,39
16374,AW00027373,Eduardo Rivera,72,50 and above,New,2013-05-24,140,1,39,2,2,39,39
16375,AW00027374,Robert Phillips,60,50 and above,New,2013-11-16,134,1,6,2,2,6,6
16376,AW00027375,Nicole Wilson,66,50 and above,New,2013-03-20,142,1,6,2,2,6,6
16377,AW00027376,Courtney Gonzalez,71,50 and above,New,2013-11-13,134,1,6,2,2,6,6
16378,AW00027377,Melanie Alexander,73,50 and above,New,2014-01-03,132,1,129,3,3,129,129
16379,AW00027378,Samantha Lee,67,50 and above,New,2013-10-14,135,1,79,2,2,79,79
16380,AW00027379,Isabel Ross,73,50 and above,New,2013-08-05,137,1,153,4,4,153,153
16381,AW00027380,Eric Green,67,50 and above,New,2013-05-25,140,1,70,1,1,70,70
16382,AW00027381,Miguel Sanz,82,50 and above,New,2013-11-18,134,1,69,3,3,69,69
16383,AW00027382,Kaitlin Chapman,83,50 and above,New,2013-04-13,141,1,36,3,3,36,36
16384,AW00027383,Jay Hernandez,82,50 and above,New,2014-01-23,132,1,69,3,3,69,69
16385,AW00027384,Eric Patterson,82,50 and above,New,2013-06-06,139,1,79,2,2,79,79
16386,AW00027385,Jonathon Ramos,75,50 and above,New,2013-09-16,136,1,69,3,3,69,69
16387,AW00027386,James Garcia,80,50 and above,New,2013-08-01,137,1,36,3,3,36,36
16388,AW00027387,Noah Washington,81,50 and above,New,2013-03-27,142,1,34,2,2,34,34
16389,AW00027388,Xavier Cox,80,50 and above,New,2013-04-12,141,1,84,3,3,84,84
16390,AW00027389,Lucas Henderson,79,50 and above,New,2013-03-06,142,1,29,1,1,29,29
16391,AW00027390,Leah Zeng,79,50 and above,New,2013-12-08,133,1,48,4,4,48,48
16392,AW00027391,Logan Young,73,50 and above,New,2013-07-15,138,1,34,2,2,34,34
16393,AW00027392,Felicia Romero,78,50 and above,New,2014-01-27,132,1,23,2,2,23,23
16394,AW00027393,Sierra Hernandez,77,50 and above,New,2013-03-12,142,1,124,2,2,124,124
16395,AW00027394,Kyle Alexander,77,50 and above,New,2013-09-04,136,1,30,2,2,30,30
16396,AW00027395,Jenny Lu,72,50 and above,New,2013-10-03,135,1,75,3,3,75,75
16397,AW00027396,Adrian Cook,77,50 and above,New,2013-08-15,137,1,89,3,3,89,89
16398,AW00027397,Alex James,77,50 and above,New,2013-11-23,134,1,33,3,3,33,33
16399,AW00027398,Alexis Lee,76,50 and above,New,2013-09-29,136,1,27,3,3,27,27
16400,AW00027399,Thomas Parker,76,50 and above,New,2013-04-24,141,1,84,4,4,84,84
16401,AW00027400,Miguel Coleman,77,50 and above,New,2013-02-03,143,1,70,1,1,70,70
16402,AW00027401,Micah He,75,50 and above,New,2013-04-30,141,1,70,1,1,70,70
16403,AW00027402,Adam Nelson,70,50 and above,New,2013-10-21,135,1,129,3,3,129,129
16404,AW00027403,Dylan Coleman,75,50 and above,New,2013-11-16,134,1,133,3,3,133,133
16405,AW00027404,Maria Mitchell,68,50 and above,New,2012-09-23,148,1,783,1,1,783,783
16406,AW00027405,Jackson Shan,74,50 and above,New,2012-10-30,147,1,2071,1,1,2071,2071
16407,AW00027406,Richard Sanchez,73,50 and above,Regular,2013-10-07,135,2,1358,3,3,679,113
16408,AW00027407,Faith Griffin,68,50 and above,New,2013-10-19,135,2,4490,3,3,2245,408
16409,AW00027408,Tabitha Sanchez,73,50 and above,New,2013-09-03,136,1,78,4,4,78,78
16410,AW00027409,Preston Smith,72,50 and above,New,2013-06-19,139,1,60,3,3,60,60
16411,AW00027410,Brianna Patterson,67,50 and above,New,2013-05-19,140,1,23,2,2,23,23
16412,AW00027411,Mason Bendixen,72,50 and above,New,2013-06-04,139,1,23,2,2,23,23
16413,AW00027412,Miguel Price,72,50 and above,New,2013-10-25,135,1,69,3,3,69,69
16414,AW00027413,Kaitlyn Reed,72,50 and above,New,2013-05-30,140,1,104,3,3,104,104
16415,AW00027414,Julia Young,72,50 and above,New,2013-07-18,138,1,5,1,1,5,5
16416,AW00027415,Trevor Butler,72,50 and above,New,2013-02-01,143,1,70,1,1,70,70
16417,AW00027416,Jeremiah Morris,66,50 and above,New,2012-11-23,146,1,2049,1,1,2049,2049
16418,AW00027417,Edwin She,72,50 and above,New,2013-10-21,135,1,21,1,1,21,21
16419,AW00027418,Mya Coleman,71,50 and above,New,2013-10-12,135,2,4490,3,3,2245,408
